has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,URL,label
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.eth.aragon.network/ipfs/bafybeiah4qyt62t75dylproagds54juvanjph5o5xfvcna43zopag5h6hi,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,450,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://cloudflare-ipfs.com/ipfs/bafybeiah4qyt62t75dylproagds54juvanjph5o5xfvcna43zopag5h6hi,1
1,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,25,0,0,2,3,0,0,1,0,0,1,2,0,0,0,0,0,0,https://cloudflare-ipfs.com/ipfs/bafkreihhomaebg5mvz5cvg4oxg5bbuvqplg2jec24xxaea5ahyle6v2iji,1
1,1,1,0,0,1,1,1,1,0,0,6,1,0,0,0,0,0,3,4,11,13,0,1,0,263,0,0,1,11,0,0,1,0,0,0,2,0,0,0,0,7,0,https://cloudflare-ipfs.com/ipfs/bafybeifrm6mybal4invtd53ovkirtqh3575rhb7rvefx7ntynuhgarqezu,1
1,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,25,0,0,2,3,0,0,1,0,0,1,2,0,0,0,0,0,0,https://ipfs.eth.aragon.network/ipfs/bafkreihhomaebg5mvz5cvg4oxg5bbuvqplg2jec24xxaea5ahyle6v2iji,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,450,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://cloudflare-ipfs.com/ipfs/QmR7cEVfRSSEzNtniqygr8t4XUixfFZmGZLyjFBHh6wvGK,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cloudflare-ipfs.com/ipfs/bafkreibl2cn2ygqgbxyh72qvpau6arovfafjmjzc7vwypnnwyyyhtdrclq,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.io/ipfs/bafkreibl2cn2ygqgbxyh72qvpau6arovfafjmjzc7vwypnnwyyyhtdrclq,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,450,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://cloudflare-ipfs.com/ipfs/bafybeiaa2ur5affrecgkkyifskyee2fijht4ki3twkicbhs6j6kq5hssdm,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cloudflare-ipfs.com/ipfs/bafybeiapcw5oo5xrtyb2c5r42itvkgyj2b2tqt74nvl4ft52m5tyxwvixe/unitedtexasms.html,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cloudflare-ipfs.com/ipfs/bafybeibxwuhx4rqi27uyxjksd4ekz3jjkzpyu2rubattbc7il3o2cq5v4u/sinapowl.html,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.eth.aragon.network/ipfs/bafybeibxwuhx4rqi27uyxjksd4ekz3jjkzpyu2rubattbc7il3o2cq5v4u/sinapowl.html,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.eth.aragon.network/ipfs/bafybeiapcw5oo5xrtyb2c5r42itvkgyj2b2tqt74nvl4ft52m5tyxwvixe/unitedtexasms.html,1
1,1,1,0,0,1,1,1,1,0,0,6,1,0,0,0,0,0,3,4,11,13,0,1,0,263,0,0,1,11,0,0,1,0,0,0,2,0,0,0,0,7,0,https://ipfs.eth.aragon.network/ipfs/bafybeifrm6mybal4invtd53ovkirtqh3575rhb7rvefx7ntynuhgarqezu,1
1,1,1,0,0,1,1,1,1,0,0,6,1,0,0,0,0,0,3,4,11,13,0,1,0,263,0,0,1,11,0,0,1,0,0,0,2,0,0,0,0,7,0,https://ipfs.eth.aragon.network/ipfs/bafybeifrm6mybal4invtd53ovkirtqh3575rhb7rvefx7ntynuhgarqezu/,1
1,1,1,0,0,1,1,1,1,0,0,7,1,0,0,0,0,0,4,3,10,6,0,1,0,262,0,2,1,9,0,0,1,0,0,0,2,0,0,0,0,5,0,https://cloudflare-ipfs.com/ipfs/bafybeidfluhnjetuhl45ro4p4jzdhq2x5bds6up7c7dsnic4v2wxkauoku/hgfbatggfdrtfroonubi8.html,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cloudflare-ipfs.com/ipfs/bafkreidxd6kpftwjhenxbnsaag3vwr4lt7dwyvzjzzomzxkau2ku3te6s4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.eth.aragon.network/ipfs/bafybeibgjwxg4fhc2c7jaio4xx7ngsxffwkwwwpded44ea7xsomihfdmgu,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cloudflare-ipfs.com/ipfs/bafybeibgjwxg4fhc2c7jaio4xx7ngsxffwkwwwpded44ea7xsomihfdmgu,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cloudflare-ipfs.com/ipfs/bafkreigpgcebbznkszqsojhks6o7m6tmzylcbthrg4vku2j5f7lqq5bv3q,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.eth.aragon.network/ipfs/bafkreie5d7n4iw4ufdb5xzloqifnqajuy4orz4r7ly5wslqiuf4skiqc54,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cloudflare-ipfs.com/ipfs/bafkreie5d7n4iw4ufdb5xzloqifnqajuy4orz4r7ly5wslqiuf4skiqc54,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://gateway.ipfs.io/ipfs/bafkreie5d7n4iw4ufdb5xzloqifnqajuy4orz4r7ly5wslqiuf4skiqc54,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.eth.aragon.network/ipfs/bafkreidxd6kpftwjhenxbnsaag3vwr4lt7dwyvzjzzomzxkau2ku3te6s4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://gateway.ipfs.io/ipfs/bafkreidxd6kpftwjhenxbnsaag3vwr4lt7dwyvzjzzomzxkau2ku3te6s4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.io/ipfs/bafkreidxd6kpftwjhenxbnsaag3vwr4lt7dwyvzjzzomzxkau2ku3te6s4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://gateway.ipfs.io/ipfs/bafkreigpgcebbznkszqsojhks6o7m6tmzylcbthrg4vku2j5f7lqq5bv3q,1
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://pub-7925195c95074105b4e34a03fa21cacc.r2.dev/fao.html,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://drnisrinecheraiti-1319732785.cos.ap-tokyo.myqcloud.com/drnisrinecheraiti.html,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,16,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vTmUrepivE8oTk6nHoa0uBbfaQCyRKuaj4fhlkdEjOqS-k30sj9SgpStJFodqBF6bWlQFEITV6ypVQT/pub?start=false&loop=false&delayms=3000,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,13,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,https://script.google.com/macros/s/AKfycbwUolfpVZ_-lZ-0qU9RJeJMSzBF7iOsAWw1QhIhc0bASD8LoKHYhM5CIP5m-x5eI-wb/exec,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,13,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,https://script.google.com/macros/s/AKfycbzG0XKT6DhYsGMWKD8CPqAX9kVWuriNas_bN5xyb83EpD-LkacaY_0L7m60HBPV_H71/exec,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,13,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,https://script.google.com/macros/s/AKfycbxgTnRIhBA0uXurzVsyAKO8hD05II4ZfwFoPD2QgElTfufjz8wbctg2BucUsiAU21l1og/exec,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,16,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vS487h6EenpAiGmwCbaigEkYog7TcgwzXdJ1IzBn2e7gg2O4wT6vp0NVnMQELSnYtWgtJKaAVhWEueD/pub?start=false&loop=false&delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/CroneKc27wHBm,1
1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,12,7,16,56,0,0,1,2838,1,24,9,91,0,0,0,0,0,0,3,1,0,0,0,4,0,https://tinyurl.com/35y5pk52?login=bob@example.com,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,16,20,0,0,0,110,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRdL5HYecii5jpxe17X0IcKrSbl_uLdaE-O4Id33KxyJN-ncNpseMqgOLR6C9YhE2TNKWWMTjXEOG6V/pub?start=false&loop=false&delayms=3000&slide=id.p,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,https://qrco.de/beC2UR,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,13,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,https://script.google.com/macros/s/AKfycbxiO-TYwFfkYYMw7B85Y0xKBFp8AKTihSzFJerAHzBgRkPK5aW6JA2xraPHgAAheM2y/exec,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vQvAHQZovOnDkh4o64HXR9GvJq3Sng2e3WQyqcGM8AOX4IlDhivVDVdPy6rP1hClAgeV9tcgbIaXyi7/pub?start=false&loop=false&delayms=3000&slide=idp,1
1,1,1,0,0,0,1,1,1,0,0,7,1,0,83,3,0,0,0,4,6,25,1,0,0,898,0,6,1,27,0,1,1,0,0,0,4,0,0,0,0,6,0,https://sites.google.com/view/s-21w/inicio?authuse,1
1,1,1,0,0,0,1,1,1,0,0,7,1,0,83,3,0,0,0,4,6,25,1,0,0,898,0,6,1,27,0,1,1,0,0,0,4,0,0,0,0,6,0,https://sites.google.com/view/provnccas/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,66,0,0,0,325,0,5,0,10,0,0,0,0,0,0,3,1,0,0,0,2,0,https://cloudflare-ipfs.com/ipfs/bafybeieb3djaenbjrmt4aqjc626nmkangewregzshr4jkegrfskfea6sr4/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,66,0,0,0,325,0,5,0,10,0,0,0,0,0,0,3,1,0,0,0,2,0,https://cloudflare-ipfs.com/ipfs/bafybeieb3djaenbjrmt4aqjc626nmkangewregzshr4jkegrfskfea6sr4,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,450,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://cloudflare-ipfs.com/ipfs/bafybeibh7tacjwqa32pcycj6wsg7na3k2gjemt3jiqxqqudhymh5nycmgu,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,450,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://cloudflare-ipfs.com/ipfs/bafkreibdwf3hgjyhmyo4lljhnrra7kt4f76h4k7edbacrtqyqp6k4nbmcm,1
1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,5,15,0,0,0,46,0,0,1,4,0,0,0,0,1,0,4,0,0,0,0,0,0,https://ipfs.eth.aragon.network/ipfs/bafkreibqp36upcuxkqpilsjrnbwxt24i32f3halmx43kpdclvokbet7t4a,1
1,1,1,0,0,1,1,1,0,0,0,3,1,0,0,0,0,0,1,1,2,21,0,1,0,258,0,0,1,16,0,0,1,0,1,0,0,0,0,0,0,7,0,https://cloudflare-ipfs.com/ipfs/bafybeibfwcv5y2dyqf7idq6ljiybvkjgwkeau47lz6ajvp3k2sdy4dpkyi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cloudflare-ipfs.com/ipfs/bafkreidno6wnsblnspirfdsxlwe3wtla3cnhuvqdpoazbihnvswvf7x4oq,1
1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,5,15,0,0,0,46,0,0,1,4,0,0,0,0,1,0,4,0,0,0,0,0,0,https://cloudflare-ipfs.com/ipfs/bafkreibqp36upcuxkqpilsjrnbwxt24i32f3halmx43kpdclvokbet7t4a,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,450,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://cf-ipfs.com/ipfs/QmSYZYauKQNcgmhqnmSFSiAazJfdGTofKREFppPp2ZhyJc,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.eth.aragon.network/ipfs/bafkreidno6wnsblnspirfdsxlwe3wtla3cnhuvqdpoazbihnvswvf7x4oq,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.eth.aragon.network/ipfs/bafybeib6ppqnn3dbp2vccadpmowob4v3raqd5ivvw2os3nbibmfnru5tpu,1
1,1,1,0,0,1,1,1,0,0,0,2,1,0,0,0,0,0,3,1,4,8,0,0,0,118,0,1,1,13,0,0,1,0,0,0,2,0,0,0,0,5,0,https://cloudflare-ipfs.com/ipfs/bafybeigw6iyvur6zfhbcmdlesiag2w77h44ohcgugghrd6oao33swhutii/ertyu.html,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.eth.aragon.network/ipfs/bafybeiec3aracktfcbxfyh2h2msgr2ffzzwkddbutgrjdeoumpqk2qna3a,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cloudflare-ipfs.com/ipfs/bafybeiec3aracktfcbxfyh2h2msgr2ffzzwkddbutgrjdeoumpqk2qna3a,1
0,1,1,0,0,1,1,1,1,0,0,7,1,0,0,0,0,0,1,4,10,0,0,1,0,314,0,2,1,10,0,0,1,0,0,0,11,0,0,0,0,8,0,https://cloudflare-ipfs.com/ipfs/bafkreib6n2ro7o4fysywfon2hrao2he4u4l2xhqq7dqgrt3nlfgddzrzo4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cloudflare-ipfs.com/ipfs/bafkreihatltoz4fryyxyba6uhpclesccr5qbju4wwiewl7s4zj5n6nnvoy,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://gateway.ipfs.io/ipfs/bafkreihatltoz4fryyxyba6uhpclesccr5qbju4wwiewl7s4zj5n6nnvoy,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.io/ipfs/bafkreihatltoz4fryyxyba6uhpclesccr5qbju4wwiewl7s4zj5n6nnvoy,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cloudflare-ipfs.com/ipfs/bafkreifjbxh5uzovsv377ge6zyb3t7xapa2riyogozdbnct3ppltwm5t3e,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://gateway.ipfs.io/ipfs/bafkreifjbxh5uzovsv377ge6zyb3t7xapa2riyogozdbnct3ppltwm5t3e,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cloudflare-ipfs.com/ipfs/bafkreiemqjvdn4yvdrvogxqm5rvcihe7gjteflmrropquv3ckudwuqxy3i,1
1,1,1,0,0,1,1,1,0,0,0,2,1,0,0,0,0,0,3,1,4,8,0,0,0,114,0,1,1,13,0,0,1,0,0,0,2,0,0,0,0,5,0,https://cloudflare-ipfs.com/ipfs/bafybeiebxqyzcqcpblnrqhxdch7ukeq5q5hrgorhroqjrt3velt7biortq,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.eth.aragon.network/ipfs/bafybeigoueku36ovxzurgdsaegdgkkgwi7c3jq44zzrv33apcrcdd4vdua,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cloudflare-ipfs.com/ipfs/bafkreidbiukurz734a2nnife75432umb4cpyb52s2r7zk2ksp2ykqb67x4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cloudflare-ipfs.com/ipfs/bafybeierx7c5hsqgyhrgd4hqh7234i3g2zj4dctpfhuvfxughsj3nba3y4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cloudflare-ipfs.com/ipfs/bafkreibi5ab43vlauranr3jkraflqxff5l3jfqaygrfoenvq7c3t5ig6ia,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.eth.aragon.network/ipfs/bafybeierx7c5hsqgyhrgd4hqh7234i3g2zj4dctpfhuvfxughsj3nba3y4/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.eth.aragon.network/ipfs/bafybeierx7c5hsqgyhrgd4hqh7234i3g2zj4dctpfhuvfxughsj3nba3y4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.eth.aragon.network/ipfs/bafkreial3ypwqb6k33finuvbignmoszrzkgfjykrecivklokijay5pcopq,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cloudflare-ipfs.com/ipfs/bafkreial3ypwqb6k33finuvbignmoszrzkgfjykrecivklokijay5pcopq,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cloudflare-ipfs.com/ipfs/bafkreibtmwqp65adlqeggm3sfwt42l5yizsn6wuepuc4dxmsjad4jbsksi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.io/ipfs/bafkreial3ypwqb6k33finuvbignmoszrzkgfjykrecivklokijay5pcopq,1
1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,7,0,0,12,3,2,20,0,1,0,461,0,2,2,14,0,0,0,0,0,0,8,0,0,0,0,4,0,https://form.jotform.com/232084647158562,1
1,1,1,0,1,1,0,0,1,0,0,15,7,0,48,14,0,0,14,13,19,38,1,1,0,2400,7,15,9,84,0,1,1,1,1,1,5,1,0,0,0,6,0,https://waselegypt.com/comcxt/,1
1,1,1,0,1,1,0,0,1,0,0,15,7,0,48,14,0,0,14,13,19,38,1,1,0,2400,7,15,9,84,0,1,1,1,1,1,5,1,0,0,0,6,0,https://waselegypt.com/comcxt,1
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://pub-be27d462e5df486ea2707eda31e01650.r2.dev/link.html,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://pennliveobits-1319732785.cos.na-ashburn.myqcloud.com/pennliveobits.html,1
1,1,1,0,1,1,0,1,0,0,0,7,3,0,0,13,0,0,9,14,48,30,0,1,0,645,0,17,10,136,0,1,1,1,0,1,18,1,0,0,0,24,0,https://att-65756.wixsite.com/att-unit-354665,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://xn----8sbemmp6c.xn--p1ai/nftlz.html,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,185,0,1,0,6,0,0,0,0,1,0,1,0,0,0,0,3,0,https://authspacemon.webcindario.com/orangebank/index.php?pwd=TaTe,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vQvAHQZovOnDkh4o64HXR9GvJq3Sng2e3WQyqcGM8AOX4IlDhivVDVdPy6rP1hClAgeV9tcgbIaXyi7/pub?start=false&loop=false&delayms=3000&slide=id.p%3E,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vQvAHQZovOnDkh4o64HXR9GvJq3Sng2e3WQyqcGM8AOX4IlDhivVDVdPy6rP1hClAgeV9tcgbIaXyi7/pub?start=false&loop=false&delayms=3000&slide=id.p,1
1,1,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,8,0,5,51,0,0,0,468,0,4,1,78,0,0,1,1,0,0,19,0,0,0,0,11,0,https://docs.google.com/forms/d/e/1FAIpQLSfjy8Oeq-es87oldom4p59f6TEvl6tBNomGGBtF0SkPy1dyNg/viewform?usp=pp_url,1
1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,12,7,16,56,0,0,1,2838,1,24,9,91,0,0,0,0,0,0,3,1,0,0,0,4,0,https://tinyurl.com/29njzhd7,1
1,1,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,4,2,10,3,0,0,0,218,0,2,0,130,0,1,0,0,0,0,12,0,0,0,0,23,0,https://sites.google.com/view/gmx1/home,1
1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,13,1,0,3,26,1,0,0,663,0,15,12,3,0,0,0,0,0,1,2,0,0,0,0,0,1,https://wajabaru.com/wp-includes/IXR,1
1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,13,1,0,3,26,1,0,0,663,0,15,12,3,0,0,0,0,0,1,2,0,0,0,0,0,1,https://wajabaru.com/wp-includes/IXR/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,16,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vSmmHd7Ptt_SRd9K45y0Fz5p5MQVx6-oqeaARuIL1KnO0_ZtzSljGclpLlQdQTC_89_7CQX-_vAMl1d/pub?start=true&loop=false&delayms=3000,1
